store_id,store_name,link_url
00000186,屋台まみちゃん,https://tabelog.com/fukuoka/A4001/A400103/40025198/
00000187,博多やさい巻き串 虎乃家,https://tabelog.com/fukuoka/A4001/A400103/40032075/
00000188,西中洲 海鮮酒場 すぅ,https://tabelog.com/fukuoka/A4001/A400103/40061266/
00000189,雄屋 わさび,https://tabelog.com/fukuoka/A4001/A400103/40006616/
00000190,立ち呑みとラーメン れんげ,https://tabelog.com/fukuoka/A4001/A400103/40066307/
00000191,享楽,https://tabelog.com/fukuoka/A4001/A400103/40008203/
00000192,けご鉄板 タナてつ,https://tabelog.com/fukuoka/A4001/A400103/40035049/
00000193,GRANDMIRAGE WHOLE NOTE CAFE,https://tabelog.com/fukuoka/A4001/A400103/40045375/
00000194,炉端割烹 主海,https://tabelog.com/fukuoka/A4001/A400103/40043402/
00000195,サンチョ・パンサ,https://tabelog.com/fukuoka/A4001/A400103/40001846/
00000196,#602 CAFE&DINER 福岡ソラリアプラザ店,https://tabelog.com/fukuoka/A4001/A400103/40036698/
00000197,アフター ザ レイン,https://tabelog.com/fukuoka/A4001/A400103/40002514/
00000198,とりかわ宝家,https://tabelog.com/fukuoka/A4001/A400103/40028401/
00000199,よかたい ソラリアステージ店,https://tabelog.com/fukuoka/A4001/A400103/40062980/
00000200,とり屋台,https://tabelog.com/fukuoka/A4001/A400103/40020634/
00000201,イタリアン×ワールドダイナー ヤミーガーデン 天神今泉店,https://tabelog.com/fukuoka/A4001/A400103/40052136/
00000202,スタンドうみねこ yoca,https://tabelog.com/fukuoka/A4001/A400103/40058096/
00000203,大衆ホルモン肉力屋 今泉店,https://tabelog.com/fukuoka/A4001/A400103/40064025/
00000204,因幡町 一慶,https://tabelog.com/fukuoka/A4001/A400103/40060531/
00000205,福岡 博多焼き鳥 元祖 ねぎ肝屋,https://tabelog.com/fukuoka/A4001/A400103/40047298/
00000206,タイ屋台料理ガムランディー ソラリアプラザ店,https://tabelog.com/fukuoka/A4001/A400103/40059218/
00000207,博多水炊き 鳥千代,https://tabelog.com/fukuoka/A4001/A400103/40062260/
